,shows_id,episode_ids,id,url,name,type,language,status,runtime,averageRuntime,premiered,ended,officialSite,rating,weight,summary,updated
531,156,267,54744,https://www.tvmaze.com/shows/54744/al-saleet-akhbar,Al-Saleet Akhbar,News,Arabic,Running,,14.0,2015-12-03,,https://www.youtube.com/playlist?list=PLRCzrSHS5u_GzVuktCUy31wI-O3qaB4SE,,56,A satirical political program dealing with political events in the world with sarcastic.,2022-06-26
532,430,1236,54762,https://www.tvmaze.com/shows/54762/youths-in-the-breeze,Youths in the Breeze,Scripted,Chinese,Ended,7.0,7.0,2020-12-13,2020-12-22,https://v.youku.com/v_show/id_XNDk4OTUxMzg1Mg==.html?spm=a2hbt.13141534.0.13141534&s=6eefbfbd4befbfbd32ef,,29,"The play consists of three youth stories. ""He and Meow"": The cat Jiang Xiao Kui and his owner Jiang Qing from the cat kingdom live a happy life. Until Jiang Qing's younger brother Jiang Xia returned home. Xia, who was allergic to cats, and Jiang Xiao Kui, who hated his younger brother, started a battle over sister's favor. ""Full-time rival"": Xu Tian Yi and Li Shi Lin, who had been at odds for a long time, reunited during the summer sprint training. In the process of competing against each other, their misunderstanding was resolved. Just when the two worked together to enter the team, an accident happened. ""The Man in the Story"": Yu Sheng, a young man, accidentally discovered that he turned out to be a character in Xu Mo's novel. After learning about the tragic ending of himself and his sister, he came to the real world to fight with the writer in an attempt to change his destiny.<br /> ",2021-04-15
533,303,581,54789,https://www.tvmaze.com/shows/54789/top-dog-fighting-championship,Top Dog Fighting Championship,Sports,Russian,Running,180.0,32.0,2020-01-11,,https://youtube.com/c/TopDogFC/featured,,69,,2022-06-23
534,370,838,54834,https://www.tvmaze.com/shows/54834/arm-share,Arm Share,Variety,Thai,Running,20.0,20.0,2019-04-16,,https://tv.line.me/v/8140773_%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%B2%E0%B8%99%E0%B8%95%E0%B9%8C%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%84%E0%B8%AB%E0%B8%A1%E0%B9%89-%E0%B8%94%E0%B8%B9%E0%B9%81%E0%B8%A5%E0%,,69,"Arm Weerayut hosts a variety show where he discusses culture, his work at GMMTV, and hosts his coworkers for special guest interviews!",2022-06-22
535,411,1141,54837,https://www.tvmaze.com/shows/54837/my-lecturer-my-husband,"My Lecturer, My Husband",Scripted,Indonesian,Ended,38.0,38.0,2020-12-11,2021-01-29,https://wetv.vip/en/play/if9a67aohhr5cpj-My%20Lecturer%20My%20Husband?vid=l0034l08wvp,,6,"Inggit's life is changed when her father is sick and sets her up with Mr. Arya, the most hated lecturer at her campus, and ask Inggit to marry him.<br /> ",2021-05-03
536,594,2745,54955,https://www.tvmaze.com/shows/54955/tillykke-i-skal-have-trillinger,"Tillykke, I skal have trillinger!",Documentary,Danish,To Be Determined,30.0,30.0,2019-08-22,,https://www.dr.dk/drtv/episode/tillykke-i-skal-have-trillinger_130555,,6,"Becoming parents to triplets is a big life change and a marathon of a parenting task, which puts both family and parents under pressure.",2021-04-25
537,337,660,54996,https://www.tvmaze.com/shows/54996/the-silent-criminal,The Silent Criminal,Scripted,Chinese,Ended,37.0,37.0,2020-11-09,2020-12-14,https://www.iqiyi.com/a_je0t80m6td.html,,16,,2021-04-28
538,353,688,55002,https://www.tvmaze.com/shows/55002/no-turning-back-romance,No Turning Back Romance,Scripted,Korean,Ended,,12.0,2020-12-08,2021-01-06,,,26,"A teen romance of So Dam, a sixteen-year-old girl, who has never dated before but she receives her first-ever love confession from a mysterious boy. She is looking for the boy who secretly confessed to her while she was asleep on her desk. The clues include a male voice, mango fruit scent and gym uniform. She must piece the puzzle to find that person among the likely candidates that include hot shots Park Ji Hoo, Jeong Han Kyul, and Joo In Hyuk.",2021-05-21
539,8,9,55016,https://www.tvmaze.com/shows/55016/ling-jian-zun,Ling Jian Zun,Animation,Chinese,Running,10.0,10.0,2019-01-15,,https://v.qq.com/x/cover/2w2legt0g8z26al.html,,51,"The strong man was attacked and returned to his youth. He became the weakest waste young lord. He will never let go of the enemy of the previous life in this life and must make up the regret of the previous life in this life! By the time the Spirit Sword is powerful, the protagonist will be supreme in the three worlds between heaven and earth! If there is someone doesn't obey him, he will kill him with the sword!<br /> ",2022-05-30
540,180,318,55019,https://www.tvmaze.com/shows/55019/supreme-god-emperor,Supreme God Emperor,Animation,Chinese,Running,10.0,10.0,2020-05-18,,https://v.qq.com/detail/m/mzc00200ilydv1a.html,,59,"Ten thousand years ago, Muyun's fairy King was secretly accounted for by holding a Zhuxian figure, and after a long sleep, he awakened in the famous ""Muyun waste"" of the southern Yun Empire in the Land of Heaven. When Muyun first woke up, he was deliberately bothered by the student Miaoxianyu. Muyun easily completed the Miaoxianyu trap, and he gave more and more alchemy skills by analogy, so the Alchemy masters outside the door could not ask for appreciation. Endless back home, Mu Yun learns that he is about to marry Nona Qin Qin Mengyao. Qin Mengyao was cold and toxic, but could not live until he was 20 years old. The marriage was only for the sake of pastoralists and family of Qin. However, under Mu Linchen's enticement, Mu Yun approves the family's issue on the condition of alchemy.<br /> ",2022-05-30
541,554,2303,55199,https://www.tvmaze.com/shows/55199/klassen,Klassen,Scripted,Swedish,Running,10.0,10.0,2017-11-13,,https://www.svtplay.se/video/31148826/klassen,,27,"The Swedish drama series for children, Classmates takes place in the school environment and lifts matters, great and small, that concern children and their daily life, and targets issues that arise when they socialize in school without the presence of adults. We follow ordinary children during school hours, the characters representing different personalities so the audience can recognize both themselves and their real life classmates.",2021-12-20
542,613,2933,55288,https://www.tvmaze.com/shows/55288/lord-xue-ying,Lord Xue Ying,Animation,Chinese,Running,20.0,20.0,2018-12-20,,https://v.qq.com/detail/s/sifd2an7kx2h9h8.html,,6,"In the Tranquil Sun province of the empire, there exists an unremarkable lordship known as Xue Ying Territory! This is the home of the Dong Bo clan, the clan of our hero Xue Ying! His father, a commoner turned noble; his mother, a noble who abandoned her clan for love, and his brother, an innocent toddler. But peace cannot last forever, Xue Ying's peaceful life is shattered, and the only way to reclaim it is through power! (Source: Novel Updates)<br /> ",2022-03-26
543,459,1461,55355,https://www.tvmaze.com/shows/55355/90-day-fiance-extras,90 Day Fiancé: Extras,Reality,English,Ended,,91.0,2020-12-15,2020-12-15,https://www.discoveryplus.co.uk/show/90-day-extras,,27,"Relive some of the memorable moments our couples have faced on their journeys so far. From whopping age gaps to complex language barriers, explore their ups and downs as they prepared to embark on their new lives together.",2021-12-21
544,55,81,55364,https://www.tvmaze.com/shows/55364/countdown-to-i-do,Countdown to I Do,Reality,English,To Be Determined,23.0,23.0,2020-12-01,,https://www.discoveryplus.co.uk/show/countdown-to-i-do,,9,"Married couples think back to their dream weddings a year later and discuss all the choices they made. Revisiting the stress, cost and chaos, will these couples think it was all worth it for just one day?",2021-05-16
545,569,2474,55403,https://www.tvmaze.com/shows/55403/paradka,Парадка,Scripted,Russian,Running,,7.0,2020-12-25,,https://www.youtube.com/playlist?list=PL3uE7T4L--DgCpOeqX3CeRfupboHfmqg-,,6,,2021-05-18
546,609,2886,55805,https://www.tvmaze.com/shows/55805/kazka-taemnica-cargolosu,KAZKA: Таємниця Чарголосу,Animation,Ukrainian,To Be Determined,12.0,13.0,2020-12-30,,https://www.youtube.com/playlist?list=PLrz4KcJfaDO1oams68CtAqL_gnTR47Alp,,14,A little girl named Kazka (fairy tale) moves on the way to her dream from a magical forest to a noisy and inhospitable metropolis.,2022-05-18
547,424,1209,55842,https://www.tvmaze.com/shows/55842/paranormal-nightmare,Paranormal Nightmare,Reality,English,Running,,,2019-10-01,,https://www.amazon.com/Paranormal-Nightmare/dp/B07YLZPXT7,,33,"Are ghosts and demons dwelling among us? The Fourman Brothers, a family of paranormal investigators, investigate hauntings.",2022-05-04
548,74,107,55919,https://www.tvmaze.com/shows/55919/klassen,Klassen,Scripted,Norwegian,Running,,11.0,2019-09-06,,https://tv.nrk.no/serie/klassen,,62,"Livet i klassen er som en berg- og dalbane av kjærlighet, vennskap og samhold.",2022-06-01
549,503,1881,55983,https://www.tvmaze.com/shows/55983/are-you-scared,Are You Scared?,Documentary,English,Running,25.0,25.0,2020-06-19,,,,32,"Join, if you dare, as Ryan reads the internet's scariest stories (some true, some false) to his pal Shane as they try to figure out if the story is experienced or imagined.",2022-06-11
550,304,582,55986,https://www.tvmaze.com/shows/55986/journey-across-japan,Journey Across Japan,Documentary,English,Running,,,2018-10-11,,https://www.youtube.com/channel/UCHL9bfHTxCMi-7vfxQ-AYtg,,15,,2021-06-22
551,99,160,56064,https://www.tvmaze.com/shows/56064/crash-course-organic-chemistry,Crash Course Organic Chemistry,Documentary,English,Running,,,2020-04-30,,https://www.youtube.com/user/crashcourse/featured,,15,"Welcome to Crash Course Organic Chemistry hosted by Deboki Chakravarti! Starting next week, we'll be tackling the notoriously complicated subject of organic chemistry, and hopefully having some fun along the way!",2022-04-15
552,265,523,56067,https://www.tvmaze.com/shows/56067/yaar-jigree-kasooti-degree,Yaar Jigree Kasooti Degree,Scripted,Panjabi,Running,,,2018-09-15,,https://m.youtube.com/playlist?list=PLzpGYTdIrMWnRdP7POYwV4Nt-WncCRKwB,,20,The web series revolves around the life of university students.,2021-06-25
553,232,446,56139,https://www.tvmaze.com/shows/56139/meta-runner,Meta Runner,Animation,English,Running,15.0,15.0,2019-07-25,,https://youtube.com/channel/UCn_FAXem2-e3HQvmK-mOH4g,,15,Meta Runner is an Australian computer animated web television series created and developed by Glitch Productions,2021-12-09
554,157,268,56253,https://www.tvmaze.com/shows/56253/jessis-showterview,Jessi's Show!Terview,Talk Show,Korean,Running,20.0,21.0,2020-06-04,,https://www.youtube.com/playlist?list=PLkbeiMZ67fh-R_Z-10wLZplsV-YWUzazZ,,45,"The web series, ""Showterview with Jessi,"" by SBS's digital studio, Mobidic, is nothing like other talk shows. It breaks the typical format of a talk show, with the host often taking the spotlight over the guest and going off script. The unique format is what has brought this show, which has featured guest stars like Emma Stone, Kang Daniel and HyunA, huge popularity on YouTube, with fans from all around the world.<br /> ",2022-05-01
555,595,2751,56288,https://www.tvmaze.com/shows/56288/nieobecni,Nieobecni,Scripted,Polish,Running,,42.0,2020-12-29,,,,14,"After a long absence, Mila Gajda, a valued and well-known performer, and dancer come to her hometown of Kasprów, to celebrate Christmas with her family. When Mila arrives home, she finds crumbs on the plates, cold tea in cups, a carp swimming in the bathtub, and preparations for Christmas. However, the most important thing is missing - her parents and a brother.",2021-07-07
556,183,323,56433,https://www.tvmaze.com/shows/56433/uncommon-sense-with-saloni,Uncommon Sense with Saloni,Variety,Hindi,Ended,,,2020-11-06,2021-03-12,,,7,A variety show which looks at most topics surrounding a middle-class family with a very uncommon and hilarious lens. Every episode has some commentary on the current affairs in our nation and has a different theme for every episode.,2021-07-18
557,108,172,56531,https://www.tvmaze.com/shows/56531/dimension-20,Dimension 20,Game Show,English,Running,,,2018-09-12,,https://www.dropout.tv/dimension-20,,82,"Heed the call of adventure and enter Dimension 20 where Game Master Brennan Lee Mulligan, joined by comedians and pro gamers, blends comedy with tabletop RPGs.",2022-06-17
558,131,211,56605,https://www.tvmaze.com/shows/56605/its-okay-to-be-sensitive-2020,It's Okay to Be Sensitive 2020,Scripted,Korean,Ended,,,2020-12-03,2020-12-26,,,22,"In these times when it is difficult to completely guard ""oneself"" due to social and gender issues, the friendship story of four people delivering warm comfort to all the wounded people in the world.",2021-07-28
559,316,599,56655,https://www.tvmaze.com/shows/56655/going-seventeen,Going Seventeen,Variety,Korean,Running,30.0,30.0,2017-06-12,,,,26,"Initially a series of behind-the-scenes vlogs, Going Seventeen has taken a more structured route since mid-2019 and is now a reality-variety show with themed episodes. Every week, the members of Seventeen play games or participate in a variety of activities for everyone's delight and entertainment. Season 2021's keyword is ""Watch What You Say"", meaning that anything the members say can and will be turned into content...",2022-06-09
560,100,161,56746,https://www.tvmaze.com/shows/56746/too-many-spirits,Too Many Spirits,Talk Show,English,Running,25.0,25.0,2020-10-08,,https://www.youtube.com/playlist?list=PL8rSRNukjnn6kqShQu4jylLzfzh_QqTnh,,53,Ryan and Shane get progressively drunker while reacting to spooky campfire tales.,2022-06-24
561,461,1520,56783,https://www.tvmaze.com/shows/56783/love-alice-or-not,Love Alice or Not,Scripted,Chinese,Ended,,,2020-12-16,2021-03-03,,,14,"A 28 year-old woman who has never dated in her life wants to find love. But, she is afraid to date a frog instead of a prince charming. So her friend gives her a magnifying glass to examine every guy she meets until she finds her Mr. Right.",2021-08-10
562,450,1380,56848,https://www.tvmaze.com/shows/56848/the-miracle-barbershop,The Miracle Barbershop,Scripted,English,Ended,16.0,16.0,2020-12-14,2020-12-18,https://www.viddsee.com/series/the-miracle-barbershop,,22,"The Miracle Barbershop is a 5 part fantasy web series - where we delve into the remorse of 5 persons - a husband who desires to see his wife's smile for a last time, a young girl wishes to confess her love, a mother hopes to make her son one final meal, a daughter longs to fulfil the dying wish of her mother and a father to fulfill his last promise to his daughter. These persons fulfil their last wishes and find peace before departing for their next journey afterlife.",2021-08-16
563,351,681,57009,https://www.tvmaze.com/shows/57009/gang-wars-princes,Gang Wars. Princes,Scripted,Lithuanian,Ended,,45.0,2020-10-12,2020-12-28,"https://go3.lt/series/gauju-karai-princai,serial-2042036",,10,"Based on true events, the new Go3 original series is a crime story that may have taken place in the late 20th century in Lithuania. The story about one of the criminal groups ""Princes"" shows their methods of action, lifestyle and relationships with other criminal gangs.",2021-11-06
564,493,1786,57029,https://www.tvmaze.com/shows/57029/bablo,Bablo,Scripted,Norwegian,Running,,8.0,2020-04-14,,https://tv.nrk.no/serie/bablo,,25,"Welcome to Bablo, the world's best library!",2021-10-15
565,80,118,57030,https://www.tvmaze.com/shows/57030/gjor-det-sjol,Gjør det sjøl,Reality,Norwegian,Running,,5.0,2020-07-08,,https://tv.nrk.no/serie/gjoer-det-sjoel,,8,Morten shows you how you can make something cool with what you have at home!,2021-10-13
566,255,501,57032,https://www.tvmaze.com/shows/57032/oteren-svenn,Oteren Svenn,Documentary,Norwegian,To Be Determined,,5.0,2020-12-05,,https://tv.nrk.no/serie/oteren-svenn,,8,A small otter cub moves under the terrace of the Veie-Rosvoll family. It is named Svenn and quickly becomes a good friend.,2021-08-25
567,504,1884,57213,https://www.tvmaze.com/shows/57213/paava-kadhaigal,Paava Kadhaigal,Scripted,Tamil,Ended,,37.0,2020-12-18,2020-12-18,https://www.netflix.com/title/81341216,,10,"At times dark, at times disturbing, four short films explore stories of those who dare to dream and desire — and those determined to stand in their way.",2021-10-09
568,137,221,57257,https://www.tvmaze.com/shows/57257/brak,Brak,Scripted,Dutch,Ended,,8.0,2020-09-09,2020-12-10,https://vtm.be/vtmgo/brak~pa46964bf-f029-4674-9bdf-8e6e4c73cd18,,5,"During one of her wild nights, Bobbie hurts her foot. She will have to take it easy for a while. After much resistance, she confronts herself and her destructive (online) patterns with the help of her loyal friends, her 'girl army'.",2021-09-13
569,460,1495,57285,https://www.tvmaze.com/shows/57285/dc-fandome,DC FanDome,Variety,English,Running,,,2020-08-22,,https://www.dcfandome.com/,,23,"DC FanDome is DC's free, global virtual fan event featuring a live webcast and activities, for one day only, where we showcase our biggest movies, games, shows, comics and more and get up close and personal with the people behind the characters and worlds we love.",2021-09-01
570,9,10,57339,https://www.tvmaze.com/shows/57339/mafia-nights,Mafia Nights,Reality,Persian,Running,90.0,90.0,2020-11-17,,,,48,"Mafia Nights is an Iranian television series in the family, social and enigmatic genres, directed by Saeid Aboutaleb. This series is based on the Mafia game. In each season of this series, one of the film and television actors invites 12 of his friends to play Mafia, and they, together with Mohammad Reza Alimardani, who is called the leader or organizer of the game, make the game completely real without the intervention of the directing team. They do. It started broadcasting on Tuesday, November 18, 2020 on the home theater network and will be distributed weekly on Tuesdays.<br /> ",2022-06-22
571,505,1888,57350,https://www.tvmaze.com/shows/57350/lessons-from-the-screenplay,Lessons from the Screenplay,Documentary,English,Running,,12.0,2016-06-08,,https://www.youtube.com/channel/UCErSSa3CaP_GJxmFpdjG9Jw,,10,"A more informed audience raises the bar for storytelling. That examining the techniques used to tell great stories makes your own writing better and your appreciation for the stories deeper. Lessons from the Screenplay makes videos that analyze movie scripts to examine exactly how and why they are so good at telling their story. Part educational series and part love letter to awesome films, Lessons from the Screenplay aims to be a fun way to learn more about your favorite films and help us all become better storytellers.<br /> ",2021-12-28
572,477,1638,57385,https://www.tvmaze.com/shows/57385/after-mom-falls-asleep,After Mom Falls Asleep,Variety,Korean,Running,,12.0,2017-01-26,,https://www.pikicast.com/#!/menu=series&series_id=356762,,49,"After Mom Falls Asleep is a new variety program by Pikicast that adds an ASMR element to a variety show. Guests must complete missions without waking up ""Mom"" while she is asleep, which usually involve cooking food and answering questions about themselves.",2022-04-18
573,101,162,57478,https://www.tvmaze.com/shows/57478/hello-kittys-super-cute-adventures,Hello Kitty's Super Cute Adventures,Animation,,Running,,,2020-10-26,,https://www.youtube.com/c/HelloKittyFriends,,36,A short web series that stars Hello Kitty and her friends.,2022-05-10
574,243,477,57491,https://www.tvmaze.com/shows/57491/historys-greatest-mysteries-solved,History's Greatest Mysteries Solved,Documentary,English,Running,,11.0,2020-11-13,,https://www.history.com/playlists/historys-greatest-mysteries-clips,,43,,2021-09-13
575,122,195,57556,https://www.tvmaze.com/shows/57556/i-am-a-great-god,I Am a Great God,Animation,Chinese,Ended,20.0,,2020-11-12,2021-06-10,https://v.qq.com/detail/m/mzc002009u3yfca.html,,8,"At the age of seven, the very short-lived child prodigy, who was growing too fast, returned to the immortal world to prevent his abnormal growing. From then on, with his gifted brain and wisdom he obtained from earth, he walked in path immortality to became the legendary god to return his normal life...",2021-09-13
576,79,116,57689,https://www.tvmaze.com/shows/57689/the-smart-money-woman,The Smart Money Woman,Reality,English,Running,60.0,60.0,2020-09-23,,,,9,"With each episode comes a Smart Money Lesson, there to help you work your way up the financial ladder.",2022-05-14
577,292,564,57874,https://www.tvmaze.com/shows/57874/oiiiginaler,Oiii'ginaler,Scripted,Norwegian,To Be Determined,,5.0,2020-11-29,,https://play.tv2.no/oiii/oiii-serier/oiii-ginaler,,14,"There is nothing more fun than making Christmas decorations yourself, right? See how four different Christmas figures come to life with things and seaweed you find at home. Advent mouse, candy cane, Christmas fly and napkin will definitely give you a Christmas mood.",2021-09-24
578,266,524,57945,https://www.tvmaze.com/shows/57945/i-like-to-watch,I Like to Watch,Talk Show,English,Running,,18.0,2019-11-21,,https://www.youtube.com/playlist?list=PLvahqwMqN4M2o2ZzY6Y8a626Lf286LdVl,,62,"I Like to Watch is a 2019 American web series hosted by drag queens Trixie Mattel and Katya Zamolodchikova. The series was created by Fran Tirado, produced by Netflix, and streams on the network's YouTube channel. Produced in a similar format to Mattel and Zamolodchikova's web series UNHhhh and The Trixie &amp; Katya Show, I Like to Watch follows its hosts as they view and react to various Netflix Original Programming.",2022-06-26
579,81,120,57953,https://www.tvmaze.com/shows/57953/for-vi-motes,Før vi møtes,Reality,Norwegian,Running,,7.0,2020-11-04,,https://play.tv2.no/programmer/underholdning/foer-vi-moetes,,6,,2021-11-06
580,256,511,57956,https://www.tvmaze.com/shows/57956/hjem-til-jul,Hjem til jul?,Documentary,Norwegian,Ended,,21.0,2020-12-05,2020-12-19,https://play.tv2.no/nyheter/hjem-til-jul,,6,"It will be a different holiday for many this year. In the program Hjem til jul? we talk, among other things, with Norwegian students who are corona-fixed abroad, those who are out on military missions for Norway, and the sailors who steer Norwegian ships on the world's oceans on Christmas Eve.",2021-09-28
581,305,583,58356,https://www.tvmaze.com/shows/58356/into-the-mother-lands,Into the Mother Lands,Game Show,English,Running,180.0,188.0,2020-10-04,,https://motherlandsrpg.com,,8,"Our crew is recruited by T.O.R.C.H for what seems like a simple mission of delivering water to a far off planet. They get way more than they bargained for along the way, and maybe learn more about themselves during their adventures. Storyteller Eugenio Vargas leads cast members Krystina Arielle, DeejayKnight, Tanya DePass and Michael Sinclair II on a 12 session run around their galaxy and their home planet.",2021-10-17
582,338,662,58367,https://www.tvmaze.com/shows/58367/struggle-meals,Struggle Meals,Scripted,,Running,20.0,20.0,2020-12-07,,,,22,"The struggle is real, but it doesn't mean your food has to suffer. Chef Frankie Celenza shows you how to make delicious meals for under $2 a plate. ",2022-02-24
583,451,1382,58426,https://www.tvmaze.com/shows/58426/peace-of-mind-with-taraji,Peace of Mind with Taraji,Talk Show,English,Running,,25.0,2020-12-14,,https://www.facebook.com/watch/tarajiphenson/3892002160862810/,,7,"Taraji P Henson and her best friend Tracie bring mental health out of the shadows. With personal stories of the Black community and through honest, profound conversation about mental health issues, Peace of Mind provides support and tools from therapists and doctors to help work through them. Rich, poor, famous or not -- you are not alone and we are here to help. Mondays, only on Facebook Watch.    ",2021-12-03
584,56,85,58593,https://www.tvmaze.com/shows/58593/la-mas-draga,La Más Draga,Reality,Spanish,Running,,,2018-05-08,,https://www.youtube.com/channel/UCqwOmKcXJSQpGOrGAW7ircw,,7,"Latin American drag artists contest through various Mexican-themed challenges to get the crown to be ""La Más Draga"".",2022-05-29
585,586,2618,58645,https://www.tvmaze.com/shows/58645/the-motive,The Motive,Documentary,Hebrew,Ended,,36.0,2020-12-27,2020-12-30,https://www.netflix.com/title/81449754,,22,"35 years after a 14-year-old, gifted boy, shot his father, his mother, and his two sisters point-blank, directors Tali Shemesh and Asaf Sudri set out to understand what happened.",2022-02-08
586,75,108,58689,https://www.tvmaze.com/shows/58689/my-supernatural-power,My Supernatural Power,Scripted,Chinese,Ended,45.0,45.0,2020-11-18,2020-12-30,,,7,"A story that follows a detective in the major crimes division of Nan Xing City Police Department. Together with a woman who has super memory, he upholds the law one case at a time in solving murders, burglaries and bringing down a narcotics manufacturing facility. Jing Chu is a young and capable detective. Due to his repeated merits from cracking big cases, he is promoted to the position of major crimes division vice-captain at Nan Xing city and starts to work alongside his new team. Because of a murder case, he meets Yang Mian Mian, a young woman who possesses a photographic memory. He soon realizes that Mian Mian seems to have a deep connection to his father's mysterious death many years ago. Meanwhile, a famous blogger and a member of an idol girl group die",2021-11-01
587,339,663,58821,https://www.tvmaze.com/shows/58821/tunelis,Tunelis,Scripted,Latvian,To Be Determined,50.0,50.0,2020-12-07,,"https://go3.tv/series/tunnel,serial-2201417",,7,"89 prisoners escaped from Pārlielupe Prison, tens of thousands of people were involved in their search, and mass arrests continued for ten years. Dramas of mutual relations, a massive and enigmatic escape is organized, in parallel with the flourishing of the love of the main character and the daughter of the head of the prison and the hopes for a new, beautiful life.",2021-11-06
588,253,496,58844,https://www.tvmaze.com/shows/58844/zombety,Зомбеты,Scripted,Russian,To Be Determined,,,2020-11-07,,https://salemsocial.kz/projects/zombeti,,1,,2021-11-08
589,388,964,59261,https://www.tvmaze.com/shows/59261/ok-alina,"Ок, Аліна",Documentary,Ukrainian,Ended,13.0,13.0,2020-06-30,2021-05-16,https://www.youtube.com/playlist?list=PLPnX89fQLdskihFM8ISREQnrdsqSQrQCN,,7,"Alina Sheremeta's show features provocative themes, various formats, selected jokes and top-class irony.  These are reports, discussions, travel blogs, and explainers. It's better than Wikipedia and Google.",2021-12-02
590,621,3023,59380,https://www.tvmaze.com/shows/59380/forteresses-assiegees-batailles-de-legende,"Forteresses assiégées, batailles de légende",Documentary,French,Running,51.0,52.0,2020-12-31,,https://www.zed.fr/fr/tv/distribution/catalogue/programme/forteresses-assiegees-batailles-de-legende,,1,"Built at strategic points, and fitted with impressive fortifications and ingenious systems to counter attacks, fortresses are thought to be impenetrable. And yet, certain skillful warlords have successfully stormed them. How did they manage this?By recounting how some of the most remarkable sieges - in ancient times or in medieval history - played out, this series revisits the construction of these megastructures and reveals the different strategies used to lay or to endure a siege. Thanks to CGI, dramatized scenes, and with the help of key experts, it immerses us in the compelling confrontation between the construction genius of the military strategists and the ingenuity of some exceptional warriors.",2021-12-09
591,314,595,59398,https://www.tvmaze.com/shows/59398/one-mo-chance,One Mo' Chance,Reality,English,Running,,47.0,2020-10-11,,https://www.thezeusnetwork.com/one-mo-chance,,56,"From the breakdown of his relationship with the mother of his children, to the death of his brother and partner Real,"" the last few years have been personally tough for Kamal Chance Givens. However, the original Stallionaire is now ready to get back on his horse to give love another shot. During Chance return to reality television we'll watch as he goes it alone to find the true love of his life in this new dating competition series.",2022-04-07
592,197,347,59495,https://www.tvmaze.com/shows/59495/bli-med-heim,Bli med heim,Documentary,Norwegian,Running,,13.0,2018-01-02,,https://tv.nrk.no/serie/bli-med-heim,,1,"Norwegian documentary series about children who grow up in different families, about their challenges, mastery and pride.",2021-12-14
593,102,163,59555,https://www.tvmaze.com/shows/59555/scishow-kids,SciShow Kids,Scripted,English,Running,5.0,5.0,2015-03-09,,https://www.youtube.com/user/scishowkids,,12,"SciShow Kids explores all those curious topics that make us ask ""why?"" Whether conducting experiments, researching new questions, or talking with experts, there's always something new to discover with SciShow Kids, no matter what your age!",2021-12-18
594,570,2476,59579,https://www.tvmaze.com/shows/59579/filly-funtasia,Filly Funtasia,Animation,English,Running,,,2019-03-11,,,,8,,2021-12-20
595,579,2562,59655,https://www.tvmaze.com/shows/59655/tales-from-the-smp,Tales from the SMP,Scripted,English,To Be Determined,60.0,,2020-12-26,,,,12,"Tales from the SMP is a side-series comprised of ""one-shot"" style episodes involving different members of the Dream SMP. Each episode is considered canonical to the lore of the SMP and explores past, present, and future stories from the SMP through the eyes of time-traveling protagonist Karl Jacobs. ",2022-01-17
596,359,758,59676,https://www.tvmaze.com/shows/59676/no-more-jockeys,No More Jockeys,Game Show,English,Running,30.0,28.0,2020-06-19,,https://www.youtube.com/c/NoMoreJockeys/,,12,"No More Jockeys is a game created by Alex Horne, Tim Key and Mark Watson. Name a person, and a category they fall under – while avoiding naming people from all previous categories.",2021-12-31
597,485,1711,59853,https://www.tvmaze.com/shows/59853/bndok,Bndok,Animation,Arabic,Running,5.0,7.0,2019-06-27,,https://www.bab-alsharq.com/programs/,,15,Simple yet smart character that spots quirky stories and presents them in an entertaining style with voiceover and graphics.,2022-06-16
598,306,584,59951,https://www.tvmaze.com/shows/59951/awesomeness-tvs-next-influencer,Awesomeness TV's Next Influencer,Reality,English,To Be Determined,,32.0,2020-11-22,,https://www.paramountplus.com/shows/awesomeness-tvs-next-influencer/,,26,AwesomenessTV's Next Influencer follows a group of content creators competing in a series of challenges to prove they have what it takes to become the next big influencer.,2022-03-12
599,559,2361,60086,https://www.tvmaze.com/shows/60086/nebula-75,Nebula-75,Animation,English,Running,,26.0,2020-04-30,,https://www.amazon.co.uk/Nebula-75/dp/B08W8NZ3QS,,34,"Commander Ray Neptune of the spaceship Nebula-75 was all set for a long mission with his crew of civilian recruits, but nothing could have prepared him for the challenge of the ship being flung into the far reaches of space by forces unknown. Now, the crew strive to make their way back to Earth, encountering an array of strange characters along the way. Filmed in Supermarionation.",2022-01-22
600,442,1299,60156,https://www.tvmaze.com/shows/60156/efsane-t,Efsane T,Documentary,Turkish,Ended,20.0,20.0,2020-12-14,2020-12-14,,,1,A documentary series about Tofaş owners and culture from 7 regions of Turkey.,2022-01-24
601,610,2891,60161,https://www.tvmaze.com/shows/60161/the-cool-crystal-show,The Cool Crystal Show,Variety,English,To Be Determined,25.0,27.0,2020-12-30,,http://www.keymah.com/the-cool-crystal-show.html,,1,"""The Cool Crystal Show"" is a solo magazine-style variety show written, directed, and produced by, and starring T'Keyah Crystal Keymáh.    In the half hour series, veteran performer T'Keyah Crystal Keymáh celebrates culture, and her personal heroes, does scenes from her stage shows, presents new characters and bits, and expresses her rather opinionated and often conspiracy-laced views on the world.  The show debuted on December 30, 2020 with new episodes being presented on Wednesday through March of 2021.  Segments include book reviews, art showcases, stand-up comedy, porch conversations, and a cooking show.",2022-03-02
